time,ESP_m_Raddrehz,ESP_Wegimp_VA
1639489907.807039, 0.0, 608
1639489907.858842, 0.0, 608
1639489907.907019, 0.0, 608
1639489907.959573, 0.0, 608
1639489908.007025, 0.0, 608
1639489908.05875, 0.0, 608
1639489908.10719, 0.0, 608
1639489908.159133, 0.0, 608
1639489908.209362, 0.0, 608
1639489908.259273, 0.0, 608
1639489908.307842, 0.0, 608
1639489908.361054, 0.0, 609
1639489908.40779, 0.0, 610
1639489908.460377, 0.0, 610
1639489908.507835, 0.086, 611
1639489908.558366, 0.216, 612
1639489908.60853, 0.248, 613
1639489908.660179, 0.308, 615
1639489908.709109, 0.35, 616
1639489908.760058, 0.39, 618
1639489908.809579, 0.444, 620
1639489908.861024, 0.486, 622
1639489908.91041, 0.53, 625
1639489908.961794, 0.566, 627
1639489909.011314, 0.608, 629
1639489909.061159, 0.664, 633
1639489909.110961, 0.696, 635
1639489909.162334, 0.748, 639
1639489909.211556, 0.792, 642
1639489909.261948, 0.834, 646
1639489909.311123, 0.876, 649
1639489909.362467, 0.912, 653
1639489909.411491, 0.95, 657
1639489909.461805, 0.994, 662
1639489909.511122, 1.032, 666
1639489909.56305, 1.068, 671
1639489909.612296, 1.104, 675
1639489909.662268, 1.142, 680
1639489909.711981, 1.176, 685
1639489909.762845, 1.214, 691
1639489909.812419, 1.254, 696
1639489909.862968, 1.28, 701
1639489909.912461, 1.314, 707
1639489909.963634, 1.334, 713
1639489910.012499, 1.382, 719
1639489910.062977, 1.414, 725
1639489910.112713, 1.428, 731
1639489910.162821, 1.472, 737
1639489910.212876, 1.494, 744
1639489910.263384, 1.536, 750
1639489910.313198, 1.546, 757
1639489910.362645, 1.574, 764
1639489910.413533, 1.594, 771
1639489910.463789, 1.584, 778
1639489910.513603, 1.576, 784
1639489910.563925, 1.562, 791
1639489910.613571, 1.562, 798
1639489910.663921, 1.546, 804
1639489910.714177, 1.542, 811
1639489910.764029, 1.542, 818
1639489910.814217, 1.552, 824
1639489910.865258, 1.532, 831
1639489910.91433, 1.512, 838
1639489910.964492, 1.508, 844
1639489911.01422, 1.486, 851
1639489911.064306, 1.474, 857
1639489911.114761, 1.454, 864
1639489911.164248, 1.45, 870
1639489911.215355, 1.436, 876
1639489911.266193, 1.428, 882
1639489911.315212, 1.402, 888
1639489911.364964, 1.416, 894
1639489911.415375, 1.386, 900
1639489911.464139, 1.36, 906
1639489911.515365, 1.35, 912
1639489911.565705, 1.352, 918
1639489911.616145, 1.34, 923
1639489911.666163, 1.326, 929
1639489911.716369, 1.314, 935
1639489911.765288, 1.302, 941
1639489911.816448, 1.298, 946
1639489911.865852, 1.282, 952
1639489911.916073, 1.272, 957
1639489911.966955, 1.258, 963
1639489912.016671, 1.24, 968
1639489912.065986, 1.228, 973
1639489912.117186, 1.188, 979
1639489912.16636, 1.158, 984
1639489912.217234, 1.11, 988
1639489912.266176, 1.062, 993
1639489912.316889, 1.002, 997
1639489912.36676, 0.94, 1002
1639489912.417767, 0.89, 1005
1639489912.466711, 0.86, 1009
1639489912.517202, 0.83, 1013
1639489912.567182, 0.8, 1016
1639489912.617778, 0.778, 1019
1639489912.666752, 0.754, 1023
1639489912.71811, 0.738, 1026
1639489912.767494, 0.728, 1029
1639489912.818316, 0.712, 1032
1639489912.866907, 0.694, 1035
1639489912.918838, 0.68, 1038
1639489912.969097, 0.664, 1041
1639489913.018623, 0.648, 1044
1639489913.067451, 0.63, 1046
1639489913.118934, 0.598, 1049
1639489913.168521, 0.58, 1052
1639489913.219224, 0.558, 1054
1639489913.268186, 0.544, 1056
1639489913.31972, 0.52, 1059
1639489913.369505, 0.506, 1061
1639489913.419416, 0.482, 1063
1639489913.469157, 0.468, 1065
1639489913.519232, 0.448, 1067
1639489913.57026, 0.426, 1068
1639489913.620903, 0.408, 1070
1639489913.670245, 0.392, 1072
1639489913.720313, 0.362, 1074
1639489913.771915, 0.348, 1075
1639489913.820479, 0.326, 1076
1639489913.871926, 0.31, 1077
1639489913.920765, 0.286, 1079
1639489913.972959, 0.274, 1080
1639489914.021073, 0.256, 1081
1639489914.070689, 0.238, 1082
1639489914.121828, 0.22, 1083
1639489914.173016, 0.206, 1083
1639489914.221616, 0.188, 1084
1639489914.272192, 0.162, 1085
1639489914.321697, 0.16, 1085
1639489914.372932, 0.136, 1086
1639489914.422095, 0.126, 1086
1639489914.472574, 0.108, 1087
1639489914.52233, 0.098, 1087
1639489914.57332, 0.088, 1087
1639489914.622398, 0.072, 1087
1639489914.672848, 0.062, 1087
1639489914.722799, 0.054, 1087
1639489914.773662, 0.05, 1087
1639489914.823086, 0.044, 1087
1639489914.872991, 0.04, 1087
1639489914.922822, 0.036, 1087
1639489914.974318, 0.032, 1087
1639489915.023305, 0.03, 1087
1639489915.073851, 0.03, 1087
1639489915.123187, 0.028, 1087
1639489915.174339, 0.028, 1088
1639489915.223615, 0.026, 1088
1639489915.274036, 0.026, 1088
1639489915.32285, 0.026, 1088
1639489915.375185, 0.026, 1089
1639489915.423674, 0.042, 1089
1639489915.474284, 0.064, 1090
1639489915.52333, 0.076, 1090
1639489915.575925, 0.09, 1091
1639489915.623577, 0.104, 1091
1639489915.675566, 0.118, 1092
1639489915.723133, 0.13, 1092
1639489915.775796, 0.154, 1093
1639489915.823849, 0.176, 1094
1639489915.875891, 0.196, 1095
1639489915.92317, 0.214, 1096
1639489915.976275, 0.23, 1097
1639489916.0238, 0.24, 1098
1639489916.076027, 0.244, 1099
1639489916.123889, 0.256, 1100
1639489916.176228, 0.264, 1102
1639489916.224297, 0.268, 1103
1639489916.275854, 0.272, 1104
1639489916.324164, 0.276, 1105
1639489916.376552, 0.282, 1107
1639489916.425889, 0.282, 1108
1639489916.476104, 0.286, 1109
1639489916.524583, 0.288, 1110
1639489916.576948, 0.288, 1112
1639489916.624828, 0.286, 1113
1639489916.676727, 0.284, 1114
1639489916.724525, 0.282, 1115
1639489916.777279, 0.278, 1117
1639489916.825619, 0.272, 1118
1639489916.876994, 0.258, 1119
1639489916.925948, 0.248, 1120
1639489916.978777, 0.244, 1121
1639489917.026958, 0.232, 1122
1639489917.07754, 0.218, 1123
1639489917.126618, 0.202, 1124
1639489917.178177, 0.198, 1124
1639489917.227097, 0.192, 1125
1639489917.277832, 0.188, 1126
1639489917.32627, 0.186, 1127
1639489917.378557, 0.184, 1128
1639489917.426587, 0.184, 1128
1639489917.478161, 0.186, 1129
1639489917.526999, 0.188, 1130
1639489917.579106, 0.19, 1131
1639489917.627189, 0.194, 1132
1639489917.679015, 0.2, 1133
1639489917.727097, 0.204, 1133
1639489917.780312, 0.21, 1134
1639489917.829131, 0.214, 1135
1639489917.87804, 0.216, 1136
1639489917.927546, 0.222, 1137
1639489917.981263, 0.226, 1138
1639489918.029179, 0.22, 1139
1639489918.080298, 0.218, 1140
1639489918.127961, 0.214, 1141
1639489918.181126, 0.204, 1142
1639489918.229694, 0.19, 1143
1639489918.278734, 0.172, 1143
1639489918.329165, 0.17, 1144
1639489918.381199, 0.14, 1144
1639489918.429669, 0.132, 1145
1639489918.4807, 0.114, 1145
1639489918.529793, 0.092, 1145
1639489918.581138, 0.076, 1145
1639489918.6304, 0.066, 1145
1639489918.681047, 0.058, 1145
1639489918.730956, 0.052, 1146
1639489918.782378, 0.052, 1146
1639489918.830584, 0.054, 1147
1639489918.88219, 0.106, 1147
1639489918.930991, 0.168, 1148
1639489918.982546, 0.218, 1149
1639489919.032177, 0.278, 1151
1639489919.082717, 0.33, 1152
1639489919.132078, 0.372, 1154
1639489919.182921, 0.424, 1156
1639489919.232385, 0.488, 1158
1639489919.282132, 0.538, 1160
1639489919.33186, 0.594, 1163
1639489919.383308, 0.658, 1166
1639489919.432369, 0.71, 1169
1639489919.483108, 0.77, 1172
1639489919.531563, 0.824, 1176
1639489919.583594, 0.878, 1179
1639489919.63268, 0.938, 1184
1639489919.683469, 0.99, 1188
1639489919.732714, 1.048, 1193
1639489919.783625, 1.09, 1197
1639489919.833447, 1.132, 1202
1639489919.883803, 1.176, 1207
1639489919.933416, 1.22, 1212
1639489919.985331, 1.254, 1218
1639489920.033482, 1.294, 1223
1639489920.083589, 1.336, 1229
1639489920.13371, 1.382, 1235
1639489920.18578, 1.406, 1241
1639489920.233675, 1.432, 1247
1639489920.284235, 1.462, 1253
1639489920.333663, 1.486, 1259
1639489920.385839, 1.522, 1266
1639489920.434444, 1.55, 1273
1639489920.483868, 1.568, 1279
1639489920.534587, 1.592, 1286
1639489920.585889, 1.614, 1293
1639489920.63439, 1.626, 1300
1639489920.684188, 1.658, 1307
1639489920.734632, 1.69, 1315
1639489920.785832, 1.694, 1322
1639489920.83624, 1.74, 1329
1639489920.883821, 1.77, 1337
1639489920.936145, 1.804, 1344
1639489920.986874, 1.828, 1352
1639489921.035921, 1.862, 1361
1639489921.084585, 1.884, 1369
1639489921.136199, 1.934, 1377
1639489921.186887, 1.952, 1385
1639489921.236369, 1.974, 1394
1639489921.284701, 2.018, 1402
1639489921.3365, 2.05, 1411
1639489921.386904, 2.09, 1420
1639489921.436449, 2.146, 1430
1639489921.48577, 2.188, 1439
1639489921.536616, 2.224, 1449
1639489921.587845, 2.28, 1458
1639489921.636712, 2.322, 1468
1639489921.685093, 2.358, 1479
1639489921.736863, 2.38, 1489
1639489921.787732, 2.436, 1499
1639489921.837347, 2.474, 1510
1639489921.886317, 2.498, 1521
1639489921.936818, 2.566, 1532
1639489921.988978, 2.604, 1543
1639489922.037319, 2.654, 1555
1639489922.086154, 2.722, 1566
1639489922.137272, 2.78, 1578
1639489922.188998, 2.828, 1590
1639489922.237554, 2.868, 1602
1639489922.286733, 2.902, 1615
1639489922.338019, 2.954, 1628
1639489922.389048, 3.014, 1641
1639489922.437933, 3.066, 1654
1639489922.486929, 3.098, 1667
1639489922.538454, 3.16, 1680
1639489922.591123, 3.198, 1694
1639489922.638355, 3.242, 1708
1639489922.689154, 3.286, 1722
1639489922.738714, 3.326, 1736
1639489922.790595, 3.376, 1751
1639489922.837666, 3.392, 1766
1639489922.887983, 3.372, 1780
1639489922.939273, 3.402, 1795
1639489922.991037, 3.35, 1809
1639489923.038027, 3.388, 1824
1639489923.089465, 3.466, 1838
1639489923.140802, 3.29, 1853
1639489923.191259, 3.464, 1867
1639489923.238859, 3.406, 1882
1639489923.290401, 3.3, 1896
1639489923.340562, 3.376, 1911
1639489923.392017, 3.292, 1925
1639489923.438692, 3.336, 1940
1639489923.492085, 3.28, 1954
1639489923.541841, 3.248, 1968
1639489923.592601, 3.306, 1982
1639489923.639554, 3.326, 1997
1639489923.692427, 3.392, 2011
1639489923.742586, 3.486, 2026
1639489923.792787, 3.552, 2042
1639489923.840708, 3.622, 9
1639489923.892249, 3.664, 25
1639489923.942563, 3.638, 41
1639489923.993071, 3.624, 56
1639489924.041796, 3.648, 72
1639489924.092412, 3.658, 88
1639489924.142686, 3.692, 103
1639489924.19307, 3.736, 120
1639489924.241561, 3.75, 136
1639489924.292723, 3.75, 152
1639489924.342727, 3.778, 168
1639489924.393209, 3.798, 185
1639489924.442133, 3.826, 201
1639489924.493305, 3.874, 218
1639489924.542947, 3.896, 234
1639489924.593585, 3.906, 251
1639489924.642205, 3.906, 268
1639489924.693993, 3.928, 285
1639489924.743395, 3.982, 302
1639489924.794316, 4.012, 319
1639489924.843396, 4.032, 336
1639489924.893724, 4.042, 354
1639489924.943564, 4.04, 371
1639489924.99566, 4.054, 389
1639489925.04322, 4.064, 406
1639489925.095688, 4.07, 424
1639489925.144308, 4.118, 441
1639489925.195189, 4.162, 459
1639489925.243855, 4.134, 477
1639489925.295445, 4.15, 495
1639489925.343629, 4.19, 513
1639489925.395575, 4.234, 531
1639489925.444119, 4.232, 549
1639489925.495446, 4.22, 568
1639489925.545461, 4.234, 586
1639489925.595778, 4.262, 604
1639489925.644126, 4.284, 623
1639489925.696057, 4.304, 641
1639489925.745831, 4.336, 660
1639489925.796233, 4.328, 679
1639489925.843949, 4.366, 697
1639489925.895896, 4.374, 716
1639489925.944082, 4.378, 735
1639489925.997236, 4.44, 754
1639489926.0448, 4.464, 773
1639489926.096337, 4.456, 792
1639489926.146334, 4.47, 811
1639489926.197768, 4.496, 831
1639489926.244247, 4.514, 850
1639489926.296963, 4.522, 870
1639489926.346641, 4.54, 889
1639489926.397648, 4.544, 909
1639489926.445767, 4.612, 929
1639489926.497481, 4.648, 949
1639489926.545846, 4.672, 969
1639489926.597982, 4.682, 989
1639489926.645259, 4.704, 1009
1639489926.697601, 4.708, 1029
1639489926.748134, 4.756, 1050
1639489926.798965, 4.8, 1071
1639489926.846456, 4.83, 1091
1639489926.898042, 4.864, 1112
1639489926.94737, 4.91, 1133
1639489926.999227, 4.94, 1155
1639489927.046479, 4.986, 1176
1639489927.098529, 5.006, 1198
1639489927.147479, 5.04, 1219
1639489927.199503, 5.03, 1241
1639489927.247714, 5.006, 1263
1639489927.299039, 4.996, 1284
1639489927.348529, 4.998, 1306
1639489927.4003, 5.0, 1327
1639489927.446827, 4.994, 1349
1639489927.499699, 5.012, 1370
1639489927.549194, 5.026, 1392
1639489927.598622, 5.024, 1414
1639489927.648401, 5.01, 1435
1639489927.699732, 4.99, 1457
1639489927.748032, 4.986, 1478
1639489927.798706, 4.986, 1500
1639489927.848856, 4.998, 1521
1639489927.900315, 4.982, 1543
1639489927.949422, 4.964, 1564
1639489928.002993, 4.94, 1586
1639489928.049136, 4.938, 1607
1639489928.10068, 4.932, 1629
1639489928.149879, 4.918, 1650
1639489928.199378, 4.912, 1671
1639489928.249654, 4.932, 1692
1639489928.301644, 4.916, 1713
1639489928.350448, 4.904, 1734
1639489928.399624, 4.866, 1755
1639489928.451297, 4.86, 1776
1639489928.501785, 4.886, 1797
1639489928.550789, 4.724, 1818
1639489928.603308, 4.822, 1838
1639489928.650729, 4.732, 1859
1639489928.702355, 4.772, 1879
1639489928.751936, 4.772, 1900
1639489928.800603, 4.742, 1920
1639489928.85195, 4.696, 1941
1639489928.902527, 4.706, 1961
1639489928.951884, 4.648, 1981
1639489929.001982, 4.662, 2001
1639489929.052362, 4.624, 2021
1639489929.10336, 4.632, 2041
1639489929.152396, 4.602, 13
1639489929.203272, 4.588, 33
1639489929.252643, 4.56, 53
1639489929.303562, 4.56, 72
1639489929.352517, 4.55, 92
1639489929.402529, 4.53, 112
1639489929.453152, 4.5, 131
1639489929.504152, 4.484, 150
1639489929.553016, 4.468, 170
1639489929.602576, 4.45, 189
1639489929.653206, 4.436, 208
1639489929.704214, 4.408, 227
1639489929.75347, 4.4, 246
1639489929.803198, 4.378, 265
1639489929.853475, 4.362, 283
1639489929.903555, 4.328, 302
1639489929.954017, 4.304, 321
1639489930.003806, 4.278, 339
1639489930.054116, 4.268, 358
1639489930.103767, 4.252, 376
1639489930.154115, 4.192, 394
1639489930.20387, 4.202, 413
1639489930.254062, 4.182, 431
1639489930.30385, 4.142, 448
1639489930.354795, 4.094, 466
1639489930.403883, 4.078, 484
1639489930.454644, 4.044, 501
1639489930.503891, 3.996, 519
1639489930.554713, 3.968, 536
1639489930.60561, 3.924, 553
1639489930.655857, 3.894, 569
1639489930.70552, 3.848, 586
1639489930.755833, 3.828, 603
1639489930.804832, 3.798, 619
1639489930.856301, 3.768, 635
1639489930.906485, 3.73, 652
1639489930.956101, 3.712, 668
1639489931.005732, 3.666, 683
1639489931.056365, 3.6, 699
1639489931.105206, 3.568, 714
1639489931.156307, 3.544, 730
1639489931.20587, 3.486, 745
1639489931.256926, 3.44, 760
1639489931.30754, 3.392, 774
1639489931.356374, 3.35, 789
1639489931.406294, 3.316, 803
1639489931.456823, 3.276, 817
1639489931.50714, 3.24, 831
1639489931.55703, 3.198, 845
1639489931.606228, 3.15, 859
1639489931.657317, 3.114, 872
1639489931.707489, 3.07, 885
1639489931.757417, 3.026, 899
1639489931.807015, 2.984, 911
1639489931.857572, 2.944, 924
1639489931.906567, 2.896, 937
1639489931.957934, 2.842, 949
1639489932.007454, 2.804, 961
1639489932.0579, 2.772, 973
1639489932.109222, 2.736, 985
1639489932.158191, 2.684, 997
1639489932.207753, 2.64, 1008
1639489932.258632, 2.574, 1020
1639489932.307511, 2.54, 1031
1639489932.358198, 2.53, 1042
1639489932.407896, 2.476, 1052
1639489932.459209, 2.436, 1063
1639489932.507875, 2.394, 1073
1639489932.559287, 2.338, 1083
1639489932.608855, 2.284, 1093
1639489932.659193, 2.232, 1103
1639489932.708668, 2.18, 1113
1639489932.758914, 2.13, 1122
1639489932.810898, 2.094, 1131
1639489932.859852, 2.06, 1140
1639489932.909945, 1.998, 1148
1639489932.958789, 1.946, 1157
1639489933.012015, 1.89, 1165
1639489933.061275, 1.836, 1173
1639489933.111215, 1.788, 1181
1639489933.161295, 1.736, 1189
1639489933.212074, 1.688, 1196
1639489933.261015, 1.642, 1203
1639489933.311888, 1.598, 1210
1639489933.359765, 1.546, 1217
1639489933.413015, 1.502, 1223
1639489933.461726, 1.45, 1230
1639489933.511851, 1.414, 1236
1639489933.56198, 1.35, 1242
1639489933.612998, 1.298, 1247
1639489933.661853, 1.244, 1253
1639489933.712423, 1.194, 1258
1639489933.762218, 1.146, 1263
1639489933.813046, 1.09, 1268
1639489933.862248, 1.048, 1272
1639489933.912564, 0.994, 1277
1639489933.962221, 0.952, 1281
1639489934.013802, 0.91, 1285
1639489934.062494, 0.876, 1288
1639489934.113037, 0.842, 1292
1639489934.163041, 0.804, 1296
1639489934.213618, 0.778, 1299
1639489934.263238, 0.752, 1302
1639489934.313426, 0.724, 1305
1639489934.363548, 0.698, 1308
1639489934.414637, 0.674, 1311
1639489934.463671, 0.654, 1314
1639489934.514584, 0.636, 1317
1639489934.563505, 0.618, 1320
1639489934.614662, 0.61, 1322
1639489934.663501, 0.592, 1325
1639489934.715441, 0.582, 1327
1639489934.764449, 0.57, 1330
1639489934.815738, 0.562, 1332
1639489934.863448, 0.552, 1334
1639489934.914703, 0.542, 1337
1639489934.964943, 0.532, 1339
1639489935.015902, 0.522, 1341
1639489935.06395, 0.512, 1344
1639489935.114913, 0.504, 1346
1639489935.164464, 0.494, 1348
1639489935.215905, 0.476, 1350
1639489935.264132, 0.462, 1352
1639489935.314477, 0.448, 1354
1639489935.365827, 0.428, 1356
1639489935.416196, 0.416, 1357
1639489935.463976, 0.398, 1359
1639489935.515911, 0.374, 1361
1639489935.565884, 0.354, 1362
1639489935.616815, 0.334, 1364
1639489935.664362, 0.32, 1365
1639489935.716396, 0.306, 1366
1639489935.766808, 0.288, 1367
1639489935.816758, 0.274, 1369
1639489935.864604, 0.264, 1370
1639489935.916664, 0.252, 1371
1639489935.966306, 0.242, 1372
1639489936.017783, 0.23, 1373
1639489936.066963, 0.22, 1374
1639489936.117182, 0.21, 1375
1639489936.166549, 0.202, 1375
1639489936.217755, 0.192, 1376
1639489936.266483, 0.184, 1377
1639489936.317208, 0.172, 1378
1639489936.367168, 0.164, 1378
1639489936.417933, 0.158, 1379
1639489936.46726, 0.146, 1379
1639489936.517944, 0.142, 1380
1639489936.566771, 0.13, 1380
1639489936.618846, 0.128, 1381
1639489936.667178, 0.116, 1381
1639489936.71852, 0.106, 1382
1639489936.767788, 0.098, 1382
1639489936.819512, 0.088, 1382
1639489936.867016, 0.072, 1382
1639489936.918992, 0.062, 1382
1639489936.967838, 0.054, 1382
1639489937.02073, 0.048, 1382
1639489937.067772, 0.044, 1382
1639489937.119543, 0.04, 1382
1639489937.167382, 0.036, 1382
1639489937.220653, 0.032, 1382
1639489937.267939, 0.03, 1382
1639489937.317967, 0.028, 1382
1639489937.367964, 0.026, 1382
1639489937.421351, 0.024, 1382
1639489937.46823, 0.024, 1382
1639489937.520775, 0.022, 1382
1639489937.568864, 0.02, 1382
1639489937.621126, 0.02, 1382
1639489937.66974, 0.02, 1382
1639489937.721034, 0.018, 1382
1639489937.769769, 0.016, 1382
1639489937.821764, 0.016, 1382
1639489937.870503, 0.016, 1382
1639489937.921623, 0.016, 1382
1639489937.970691, 0.016, 1382
1639489938.022923, 0.0, 1382
1639489938.071463, 0.0, 1382
1639489938.121863, 0.0, 1382
1639489938.170615, 0.0, 1382
1639489938.22279, 0.0, 1382
1639489938.272183, 0.0, 1382
1639489938.322439, 0.0, 1382
1639489938.372271, 0.0, 1382
1639489938.422987, 0.0, 1382
1639489938.472294, 0.0, 1382
1639489938.522333, 0.0, 1382
1639489938.572066, 0.0, 1382
1639489938.6241, 0.0, 1382
1639489938.672308, 0.0, 1382
1639489938.72294, 0.0, 1382
1639489938.772601, 0.0, 1382
1639489938.8233, 0.0, 1382
1639489938.87245, 0.0, 1382
1639489938.922988, 0.0, 1382
1639489938.972652, 0.0, 1382
1639489939.024392, 0.0, 1382
1639489939.073445, 0.0, 1383
1639489939.123298, 0.0, 1383
1639489939.173227, 0.0, 1384
1639489939.224349, 0.126, 1385
1639489939.273095, 0.188, 1386
1639489939.323037, 0.234, 1387
1639489939.374185, 0.272, 1388
1639489939.424079, 0.338, 1390
1639489939.474373, 0.38, 1391
1639489939.524589, 0.42, 1393
1639489939.573783, 0.48, 1395
1639489939.623999, 0.534, 1398
1639489939.674366, 0.572, 1400
1639489939.723016, 0.624, 1403
1639489939.774222, 0.674, 1406
1639489939.823878, 0.724, 1409
1639489939.87439, 0.766, 1412
1639489939.923162, 0.83, 1416
1639489939.974285, 0.882, 1419
1639489940.024666, 0.944, 1424
1639489940.074537, 1.004, 1428
1639489940.12531, 1.068, 1432
1639489940.174724, 1.12, 1437
1639489940.224374, 1.18, 1442
1639489940.275465, 1.25, 1448
1639489940.324594, 1.306, 1453
1639489940.375804, 1.362, 1459
1639489940.426903, 1.412, 1465
1639489940.475747, 1.47, 1471
1639489940.524623, 1.52, 1478
1639489940.576158, 1.568, 1484
1639489940.627414, 1.618, 1491
1639489940.675778, 1.668, 1499
1639489940.725142, 1.722, 1506
1639489940.77605, 1.768, 1513
1639489940.825593, 1.8, 1521
1639489940.877026, 1.828, 1529
1639489940.925286, 1.85, 1537
1639489940.976555, 1.87, 1545
1639489941.029081, 1.9, 1553
1639489941.076806, 1.934, 1561
1639489941.125926, 1.98, 1570
1639489941.176956, 2.022, 1579
1639489941.227507, 2.06, 1587
1639489941.277178, 2.096, 1596
1639489941.327216, 2.132, 1606
1639489941.377431, 2.17, 1615
1639489941.427178, 2.204, 1624
1639489941.477693, 2.242, 1634
1639489941.526886, 2.272, 1644
1639489941.577834, 2.316, 1653
1639489941.629015, 2.358, 1664
1639489941.67798, 2.386, 1674
1639489941.727392, 2.412, 1684
1639489941.778197, 2.448, 1695
1639489941.829513, 2.496, 1705
1639489941.877841, 2.546, 1716
1639489941.928233, 2.592, 1727
1639489941.979015, 2.634, 1739
1639489942.029165, 2.668, 1750
1639489942.078383, 2.714, 1762
1639489942.128455, 2.758, 1774
1639489942.179274, 2.814, 1786
1639489942.230443, 2.884, 1798
1639489942.279546, 2.938, 1811
1639489942.329423, 2.97, 1824
1639489942.379487, 3.004, 1836
1639489942.430894, 3.098, 1850
1639489942.478439, 3.132, 1863
1639489942.529708, 3.188, 1877
1639489942.579779, 3.252, 1891
1639489942.630611, 3.32, 1905
1639489942.6794, 3.376, 1919
1639489942.730345, 3.452, 1934
1639489942.780502, 3.508, 1949
1639489942.832395, 3.538, 1964
1639489942.880766, 3.586, 1980
1639489942.932133, 3.622, 1995
1639489942.981517, 3.654, 2011
1639489943.03308, 3.65, 2027
1639489943.07997, 3.622, 2042
1639489943.132259, 3.598, 10
1639489943.181886, 3.674, 26
1639489943.233178, 3.646, 41
1639489943.281799, 3.588, 57
1639489943.332595, 3.626, 72
1639489943.381597, 3.624, 88
1639489943.433184, 3.624, 103
1639489943.482511, 3.596, 119
1639489943.533016, 3.594, 134
1639489943.582641, 3.582, 150
1639489943.634255, 3.582, 165
1639489943.680734, 3.574, 181
1639489943.732999, 3.616, 196
1639489943.782706, 3.602, 212
1639489943.834074, 3.618, 227
1639489943.881636, 3.656, 243
1639489943.933381, 3.712, 259
1639489943.982813, 3.742, 275
1639489944.03468, 3.776, 291
1639489944.083402, 3.814, 308
1639489944.134035, 3.852, 324
1639489944.184119, 3.896, 341
1639489944.234598, 3.916, 358
1639489944.282845, 3.914, 375
1639489944.334187, 3.918, 392
1639489944.384074, 3.94, 409
1639489944.435468, 3.974, 426
1639489944.483573, 3.996, 443
1639489944.53492, 4.05, 460
1639489944.58464, 4.086, 478
1639489944.635318, 4.038, 495
1639489944.684458, 4.05, 513
1639489944.734932, 4.072, 530
1639489944.78426, 4.134, 548
1639489944.835779, 4.148, 565
1639489944.883576, 4.13, 583
1639489944.935501, 4.156, 601
1639489944.985427, 4.164, 619
1639489945.036864, 4.156, 637
1639489945.084122, 4.184, 655
1639489945.135742, 4.234, 673
1639489945.185421, 4.276, 691
1639489945.236563, 4.248, 710
1639489945.284436, 4.264, 728
1639489945.33603, 4.304, 746
1639489945.385903, 4.328, 765
1639489945.436807, 4.358, 784
1639489945.485572, 4.348, 802
1639489945.536516, 4.39, 821
1639489945.586027, 4.408, 840
1639489945.637145, 4.388, 859
1639489945.686309, 4.418, 878
1639489945.736933, 4.43, 897
1639489945.786429, 4.446, 916
1639489945.837816, 4.464, 935
1639489945.886581, 4.49, 955
1639489945.937518, 4.496, 974
1639489945.986955, 4.532, 993
1639489946.039468, 4.54, 1013
1639489946.085725, 4.582, 1033
1639489946.137725, 4.572, 1052
1639489946.187439, 4.626, 1072
1639489946.23871, 4.622, 1092
1639489946.286564, 4.672, 1112
1639489946.338159, 4.69, 1132
1639489946.388025, 4.68, 1152
1639489946.437982, 4.7, 1173
1639489946.486549, 4.704, 1193
1639489946.539461, 4.74, 1213
1639489946.587169, 4.772, 1234
1639489946.638033, 4.794, 1254
1639489946.687142, 4.818, 1275
1639489946.739431, 4.818, 1296
1639489946.789539, 4.862, 1317
1639489946.840367, 4.888, 1338
1639489946.887129, 4.922, 1359
1639489946.939635, 4.934, 1380
1639489946.990987, 4.94, 1402
1639489947.03952, 4.966, 1423
1639489947.08954, 4.992, 1444
1639489947.139994, 4.982, 1466
1639489947.188015, 5.018, 1487
1639489947.239462, 5.044, 1509
1639489947.288516, 5.044, 1531
1639489947.340307, 5.022, 1553
1639489947.389681, 5.094, 1575
1639489947.442227, 5.104, 1597
1639489947.489135, 5.13, 1619
1639489947.541178, 5.144, 1641
1639489947.590634, 5.192, 1663
1639489947.639576, 5.176, 1685
1639489947.690305, 5.214, 1708
1639489947.742757, 5.212, 1730
1639489947.790644, 5.238, 1753
1639489947.840298, 5.26, 1775
1639489947.890656, 5.294, 1798
1639489947.942304, 5.29, 1821
1639489947.992057, 5.314, 1844
1639489948.04397, 5.326, 1867
1639489948.090867, 5.37, 1890
1639489948.142206, 5.354, 1913
1639489948.192239, 5.398, 1936
1639489948.241105, 5.442, 1959
1639489948.292247, 5.438, 1983
1639489948.34308, 5.454, 2006
1639489948.392203, 5.476, 2030
1639489948.44199, 5.51, 6
1639489948.492477, 5.496, 29
1639489948.543825, 5.528, 53
1639489948.592783, 5.564, 77
1639489948.642459, 5.62, 101
1639489948.692749, 5.628, 125
1639489948.743652, 5.636, 150
1639489948.792959, 5.686, 174
1639489948.84279, 5.724, 198
1639489948.893789, 5.724, 223
1639489948.94386, 5.704, 248
1639489948.99377, 5.67, 272
1639489949.043831, 5.764, 297
1639489949.093998, 5.692, 321
1639489949.144369, 5.69, 346
1639489949.19405, 5.702, 370
1639489949.243624, 5.684, 395
1639489949.293977, 5.678, 419
1639489949.342964, 5.602, 443
1639489949.394639, 5.612, 467
1639489949.443606, 5.614, 492
1639489949.494242, 5.61, 516
1639489949.54413, 5.63, 540
1639489949.594567, 5.578, 564
1639489949.643839, 5.622, 588
1639489949.694611, 5.662, 612
1639489949.74545, 5.67, 637
1639489949.795606, 5.682, 661
